0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
-6.627,-9.9642,-7.797,-1.3301,5.8663,9.831,8.391,2.3467,-4.9802,-9.5771,-8.9374,-3.4212,3.9553,9.1753,9.4089,4.5415,-2.78,-8.5941,-9.7699,-5.6874,1.4458,7.7978,9.9742,6.827,0.049085,-6.7479,-9.9634,-7.912,-1.6945,5.4057,9.6653,8.8719,3.461,-3.7379,-8.9934,-9.6072,-5.2887,1.7266,7.8504,9.9823,7.0711,0.61283,-6.1382,-9.8207,-8.6352,-3.2037,3.7811,8.9088,9.7191,5.8644,-0.77128,-7.0204,-9.9554,-8.2501,-2.7489,3.9848,8.8874,9.7911,6.3585,0.16358,-6.0674,-9.6761,-9.197,-4.9152,1.3373,7.0062,9.8745,8.9118,4.595,-1.3731,-6.7808,-9.7446,-9.3451,-5.8571,-0.54462,4.8496,8.704,9.9973,8.5332,4.8839,0.12269,-4.5354,-8.0631,-9.8338,-9.689,-7.8763,-4.9074,-1.3935,2.0982,5.1377,7.4708,9.0123,9.8097,9.9954,9.7416,9.224,8.5993,7.9938,7.5004,7.1812,7.0711,7.1812,7.5004,7.9938,8.5993,9.224,9.7416,9.9954,9.8097,9.0123,7.4708,5.1377,2.0982,-1.3935,-4.9074,-7.8763,-9.689,-9.8338,-8.0631,-4.5354,0.12269,4.8839,8.5332,9.9973,8.704,4.8496,-0.54462,-5.8571,-9.3451,-9.7446,-6.7808,-1.3731,4.595,8.9118,9.8745,7.0062,1.3373,-4.9152,-9.197,-9.6761,-6.0674,0.16358,6.3585,9.7911,8.8874,3.9848,-2.7489,-8.2501,-9.9554,-7.0204,-0.77128,5.8644,9.7191,8.9088,3.7811,-3.2037,-8.6352,-9.8207,-6.1382,0.61283,7.0711,9.9823,7.8504,1.7266,-5.2887,-9.6072,-8.9934,-3.7379,3.461,8.8719,9.6653,5.4057,-1.6945,-7.912,-9.9634,-6.7479,0.049085,6.827,9.9742,7.7978,1.4458,-5.6874,-9.7699,-8.5941,-2.78,4.5415,9.4089,9.1753,3.9553,-3.4212,-8.9374,-9.5771,-4.9802,2.3467,8.391,9.831,5.8663,-1.3301,-7.797,-9.9642,-6.627
-5.0584,-9.609,-8.8753,-3.2696,4.1256,9.2578,9.3249,4.3007,-3.0652,-8.7577,-9.6864,-5.3583,1.8695,8.081,9.9253,6.4199,-0.53545,-7.1976,-9.9983,-7.4519,-0.93298,6.0762,9.8521,8.4058,2.5199,-4.6874,-9.4229,-9.2144,-4.1911,3.009,8.6368,9.7858,5.8848,-1.0354,-7.4143,-9.9998,-7.4994,-1.2084,5.6795,9.7053,8.8782,3.6433,-3.38,-8.7256,-9.7944,-6.1033,0.52365,6.8804,9.9415,8.2932,2.7598,-4.0383,-8.9476,-9.7456,-6.1252,0.2266,6.4482,9.8088,8.897,4.1791,-2.2776,-7.7442,-9.9942,-8.1891,-3.144,3.0867,8.0815,9.9996,8.2311,3.5337,-2.3431,-7.3502,-9.8644,-9.1879,-5.6827,-0.54462,4.6542,8.4722,9.9893,8.9856,5.8933,1.5836,-2.9196,-6.7042,-9.1503,-9.9991,-9.3254,-7.4431,-4.7875,-1.8058,1.1225,3.7277,5.8591,7.4708,8.5941,9.3081,9.7128,9.9084,9.9818,9.9989,10,9.9989,9.9818,9.9084,9.7128,9.3081,8.5941,7.4708,5.8591,3.7277,1.1225,-1.8058,-4.7875,-7.4431,-9.3254,-9.9991,-9.1503,-6.7042,-2.9196,1.5836,5.8933,8.9856,9.9893,8.4722,4.6542,-0.54462,-5.6827,-9.1879,-9.8644,-7.3502,-2.3431,3.5337,8.2311,9.9996,8.0815,3.0867,-3.144,-8.1891,-9.9942,-7.7442,-2.2776,4.1791,8.897,9.8088,6.4482,0.2266,-6.1252,-9.7456,-8.9476,-4.0383,2.7598,8.2932,9.9415,6.8804,0.52365,-6.1033,-9.7944,-8.7256,-3.38,3.6433,8.8782,9.7053,5.6795,-1.2084,-7.4994,-9.9998,-7.4143,-1.0354,5.8848,9.7858,8.6368,3.009,-4.1911,-9.2144,-9.4229,-4.6874,2.5199,8.4058,9.8521,6.0762,-0.93298,-7.4519,-9.9983,-7.1976,-0.53545,6.4199,9.9253,8.081,1.8695,-5.3583,-9.6864,-8.7577,-3.0652,4.3007,9.3249,9.2578,4.1256,-3.2696,-8.8753,-9.609,-5.0584
-3.2326,-8.8531,-9.6275,-5.1419,2.146,8.2605,9.8779,6.1295,-0.94004,-7.4958,-9.9957,-7.1009,-0.38397,6.5341,9.9407,8.0213,1.8171,-5.3506,-9.6645,-8.8432,-3.3386,3.9244,9.1111,9.5022,4.9107,-2.2428,-8.2183,-9.9143,-6.4708,0.31006,6.9215,9.9724,7.9217,1.8408,-5.1633,-9.5471,-9.1212,-4.1292,2.9107,8.4921,9.8708,6.4015,-0.1841,-6.6637,-9.9119,-8.4005,-2.8941,3.9636,8.9391,9.7349,6.0311,-0.42083,-6.6561,-9.8728,-8.6806,-3.6708,2.9131,8.2085,9.9849,7.5618,2.0257,-4.2992,-8.8543,-9.8817,-7.0711,-1.5959,4.4235,8.7706,9.947,7.6529,2.7965,-2.9162,-7.6178,-9.896,-9.1879,-5.8571,-0.97848,4.0557,7.9583,9.8703,9.512,7.1547,3.4609,-0.73672,-4.6466,-7.6705,-9.4765,-9.9966,-9.3726,-7.8763,-5.8292,-3.5384,-1.2553,0.84212,2.6491,4.1219,5.2605,6.0908,6.6486,6.9675,7.0711,6.9675,6.6486,6.0908,5.2605,4.1219,2.6491,0.84212,-1.2553,-3.5384,-5.8292,-7.8763,-9.3726,-9.9966,-9.4765,-7.6705,-4.6466,-0.73672,3.4609,7.1547,9.512,9.8703,7.9583,4.0557,-0.97848,-5.8571,-9.1879,-9.896,-7.6178,-2.9162,2.7965,7.6529,9.947,8.7706,4.4235,-1.5959,-7.0711,-9.8817,-8.8543,-4.2992,2.0257,7.5618,9.9849,8.2085,2.9131,-3.6708,-8.6806,-9.8728,-6.6561,-0.42083,6.0311,9.7349,8.9391,3.9636,-2.8941,-8.4005,-9.9119,-6.6637,-0.1841,6.4015,9.8708,8.4921,2.9107,-4.1292,-9.1212,-9.5471,-5.1633,1.8408,7.9217,9.9724,6.9215,0.31006,-6.4708,-9.9143,-8.2183,-2.2428,4.9107,9.5022,9.1111,3.9244,-3.3386,-8.8432,-9.6645,-5.3506,1.8171,8.0213,9.9407,6.5341,-0.38397,-7.1009,-9.9957,-7.4958,-0.94004,6.1295,9.8779,8.2605,2.146,-5.1419,-9.6275,-8.8531,-3.2326
-1.2063,-7.6879,-9.981,-6.8477,-4.91E-15,6.8432,9.9795,7.7233,1.3041,-5.8123,-9.8002,-8.5288,-2.693,4.5766,9.3999,9.2177,4.1421,-3.1226,-8.7299,-9.7291,-5.611,1.4458,7.7381,9.9861,7.0367,0.44149,-6.3733,-9.8939,-8.327,-2.4997,4.5937,9.3412,9.352,4.6475,-2.3818,-8.2072,-9.937,-6.7418,-0.23093,6.3785,9.862,8.5549,3.1273,-3.7839,-8.8745,-9.7542,-6.052,0.45821,6.7342,9.8994,8.5517,3.3564,-3.315,-8.4921,-9.9322,-7.0711,-1.2036,5.1392,9.3043,9.6219,6.0432,0.081803,-5.8671,-9.5095,-9.5275,-6.0159,-0.35674,5.3704,9.1757,9.8418,7.2712,2.4206,-3.1053,-7.6178,-9.8644,-9.3451,-6.3632,-1.8379,3.023,7.0711,9.4877,9.919,8.4711,5.5992,1.9434,-1.8371,-5.1918,-7.7515,-9.3458,-9.9786,-9.7795,-8.9485,-7.7073,-6.2631,-4.7875,-3.409,-2.2142,-1.2553,-0.55999,-0.1402,8.57E-15,-0.1402,-0.55999,-1.2553,-2.2142,-3.409,-4.7875,-6.2631,-7.7073,-8.9485,-9.7795,-9.9786,-9.3458,-7.7515,-5.1918,-1.8371,1.9434,5.5992,8.4711,9.919,9.4877,7.0711,3.023,-1.8379,-6.3632,-9.3451,-9.8644,-7.6178,-3.1053,2.4206,7.2712,9.8418,9.1757,5.3704,-0.35674,-6.0159,-9.5275,-9.5095,-5.8671,0.081803,6.0432,9.6219,9.3043,5.1392,-1.2036,-7.0711,-9.9322,-8.4921,-3.315,3.3564,8.5517,9.8994,6.7342,0.45821,-6.052,-9.7542,-8.8745,-3.7839,3.1273,8.5549,9.862,6.3785,-0.23093,-6.7418,-9.937,-8.2072,-2.3818,4.6475,9.352,9.3412,4.5937,-2.4997,-8.327,-9.8939,-6.3733,0.44149,7.0367,9.9861,7.7381,1.4458,-5.611,-9.7291,-8.7299,-3.1226,4.1421,9.2177,9.3999,4.5766,-2.693,-8.5288,-9.8002,-5.8123,1.3041,7.7233,9.9795,6.8432,-4.91E-15,-6.8477,-9.981,-7.6879,-1.2063
0.94204,-6.1286,-9.8759,-8.2809,-2.2166,5.038,9.5768,8.9686,3.5526,-3.7603,-9.0587,-9.524,-4.9223,2.2882,8.28,9.8899,6.2834,-0.62462,-7.1976,-9.9962,-7.5737,-1.2114,5.772,9.7592,8.7055,3.1755,-3.9747,-9.0836,-9.5599,-5.1861,1.8013,7.8701,9.9829,7.109,0.708,-6.0303,-9.7862,-8.7409,-3.4395,3.5158,8.7599,9.7953,6.1661,-0.36821,-6.71,-9.9033,-8.5032,-3.2037,3.5355,8.6528,9.8786,6.7218,0.63025,-5.7062,-9.5618,-9.3406,-5.2065,1.0567,6.85,9.8517,8.933,4.5428,-1.5514,-7.0117,-9.8405,-9.0922,-5.1431,0.53566,5.9687,9.382,9.7682,7.1385,2.4206,-2.9162,-7.3502,-9.7446,-9.6096,-7.1457,-3.0943,1.5253,5.6996,8.6476,9.9462,9.5474,7.7101,4.8839,1.5836,-1.7154,-4.6466,-6.981,-8.6245,-9.5931,-9.9786,-9.914,-9.5444,-9.0073,-8.4203,-7.8763,-7.4431,-7.1661,-7.0711,-7.1661,-7.4431,-7.8763,-8.4203,-9.0073,-9.5444,-9.914,-9.9786,-9.5931,-8.6245,-6.981,-4.6466,-1.7154,1.5836,4.8839,7.7101,9.5474,9.9462,8.6476,5.6996,1.5253,-3.0943,-7.1457,-9.6096,-9.7446,-7.3502,-2.9162,2.4206,7.1385,9.7682,9.382,5.9687,0.53566,-5.1431,-9.0922,-9.8405,-7.0117,-1.5514,4.5428,8.933,9.8517,6.85,1.0567,-5.2065,-9.3406,-9.5618,-5.7062,0.63025,6.7218,9.8786,8.6528,3.5355,-3.2037,-8.5032,-9.9033,-6.71,-0.36821,6.1661,9.7953,8.7599,3.5158,-3.4395,-8.7409,-9.7862,-6.0303,0.708,7.109,9.9829,7.8701,1.8013,-5.1861,-9.5599,-9.0836,-3.9747,3.1755,8.7055,9.7592,5.772,-1.2114,-7.5737,-9.9962,-7.1976,-0.62462,6.2834,9.8899,8.28,2.2882,-4.9223,-9.524,-9.0587,-3.7603,3.5526,8.9686,9.5768,5.038,-2.2166,-8.2809,-9.8759,-6.1286,0.94204
3.1131,-4.2177,-9.2714,-9.3356,-4.3876,2.9082,8.6425,9.7574,5.6712,-1.4282,-7.7632,-9.9804,-6.9202,-0.21338,6.5991,9.9407,8.0736,1.9918,-5.1207,-9.5646,-9.0484,-3.859,3.3109,8.7715,9.736,5.7338,-1.1765,-7.4802,-10,-7.4901,-1.2357,5.6233,9.6787,8.9448,3.8143,-3.1714,-8.5979,-9.8487,-6.3543,0.17327,6.6011,9.8899,8.5236,3.1851,-3.6116,-8.7256,-9.8426,-6.5038,-0.2617,6.0715,9.706,9.0956,4.5671,-1.8861,-7.5109,-9.9786,-8.3326,-3.3201,2.9858,8.0738,10,8.107,3.2011,-2.835,-7.7969,-9.9706,-8.6985,-4.5273,1.0706,6.2567,9.4444,9.7682,7.2712,2.7965,-2.3431,-6.7808,-9.464,-9.8795,-8.1001,-4.677,-0.43586,3.7501,7.15,9.2923,10,9.3573,7.634,5.1953,2.4183,-0.36834,-2.9196,-5.0842,-6.7975,-8.0631,-8.9309,-9.4765,-9.7834,-9.931,-9.9863,-9.9991,-10,-9.9991,-9.9863,-9.931,-9.7834,-9.4765,-8.9309,-8.0631,-6.7975,-5.0842,-2.9196,-0.36834,2.4183,5.1953,7.634,9.3573,10,9.2923,7.15,3.7501,-0.43586,-4.677,-8.1001,-9.8795,-9.464,-6.7808,-2.3431,2.7965,7.2712,9.7682,9.4444,6.2567,1.0706,-4.5273,-8.6985,-9.9706,-7.7969,-2.835,3.2011,8.107,10,8.0738,2.9858,-3.3201,-8.3326,-9.9786,-7.5109,-1.8861,4.5671,9.0956,9.706,6.0715,-0.2617,-6.5038,-9.8426,-8.7256,-3.6116,3.1851,8.5236,9.8899,6.6011,0.17327,-6.3543,-9.8487,-8.5979,-3.1714,3.8143,8.9448,9.6787,5.6233,-1.2357,-7.4901,-10,-7.4802,-1.1765,5.7338,9.736,8.7715,3.3109,-3.859,-9.0484,-9.5646,-5.1207,1.9918,8.0736,9.9407,6.5991,-0.21338,-6.9202,-9.9804,-7.7632,-1.4282,5.6712,9.7574,8.6425,2.9082,-4.3876,-9.3356,-9.2714,-4.2177,3.1131
5.1901,-2.0274,-8.1535,-9.9143,-6.381,0.54969,7.1824,9.9971,7.5138,1.0608,-5.9457,-9.8164,-8.5288,-2.7748,4.4232,9.3078,9.348,4.5415,-2.6074,-8.4032,-9.8723,-6.2806,0.51422,7.0375,9.9806,7.8734,1.8037,-5.1611,-9.5344,-9.1542,-4.2377,2.7605,8.3887,9.9047,6.5999,0.10907,-6.419,-9.8591,-8.5998,-3.2774,3.5702,8.7314,9.8298,6.4015,0.061355,-6.2844,-9.7833,-8.9112,-4.1097,2.4679,7.9482,9.9991,7.8052,2.3555,-4.0383,-8.7467,-9.9044,-7.1233,-1.5762,4.5372,8.8874,9.8999,7.294,2.1053,-3.7695,-8.2942,-9.9996,-8.4303,-4.2104,1.2485,6.2567,9.382,9.8418,7.6529,3.5337,-1.3731,-5.8486,-8.9082,-9.9995,-9.0592,-6.445,-2.7848,1.1996,4.8496,7.6774,9.4132,9.9993,9.5474,8.2776,6.4572,4.3499,2.1816,0.12269,-1.7154,-3.274,-4.5354,-5.5099,-6.2228,-6.7042,-6.981,-7.0711,-6.981,-6.7042,-6.2228,-5.5099,-4.5354,-3.274,-1.7154,0.12269,2.1816,4.3499,6.4572,8.2776,9.5474,9.9993,9.4132,7.6774,4.8496,1.1996,-2.7848,-6.445,-9.0592,-9.9995,-8.9082,-5.8486,-1.3731,3.5337,7.6529,9.8418,9.382,6.2567,1.2485,-4.2104,-8.4303,-9.9996,-8.2942,-3.7695,2.1053,7.294,9.8999,8.8874,4.5372,-1.5762,-7.1233,-9.9044,-8.7467,-4.0383,2.3555,7.8052,9.9991,7.9482,2.4679,-4.1097,-8.9112,-9.7833,-6.2844,0.061355,6.4015,9.8298,8.7314,3.5702,-3.2774,-8.5998,-9.8591,-6.419,0.10907,6.5999,9.9047,8.3887,2.7605,-4.2377,-9.1542,-9.5344,-5.1611,1.8037,7.8734,9.9806,7.0375,0.51422,-6.2806,-9.8723,-8.4032,-2.6074,4.5415,9.348,9.3078,4.4232,-2.7748,-8.5288,-9.8164,-5.9457,1.0608,7.5138,9.9971,7.1824,0.54969,-6.381,-9.9143,-8.1535,-2.0274,5.1901
7.0446,0.3397,-6.541,-9.9378,-8.0572,-1.9101,5.2415,9.6215,8.9327,3.5526,-3.6839,-8.9871,-9.5977,-5.2145,1.8695,7.9779,9.9619,6.817,0.17847,-6.5427,-9.9185,-8.2485,-2.4028,4.647,9.3486,9.3583,4.6972,-2.2908,-8.1321,-9.9542,-6.8884,-0.46469,6.1713,9.8085,8.7191,3.461,-3.4304,-8.6818,-9.8388,-6.3982,-1.47E-14,6.3785,9.8199,8.7939,3.8128,-2.8521,-8.229,-9.9757,-7.3823,-1.6262,4.7949,9.1666,9.7028,6.2492,0.28037,-5.7645,-9.4962,-9.5115,-5.8875,-0.075511,5.7179,9.3874,9.6838,6.6031,1.303,-4.3738,-8.5653,-9.9967,-8.3357,-4.2104,1.0706,5.9687,9.1757,9.947,8.2311,4.595,-1.22E-14,-4.483,-7.9352,-9.7671,-9.7857,-8.1615,-5.3259,-1.8379,1.7418,4.9464,7.4568,9.1146,9.9046,9.919,9.3153,8.2776,6.9864,5.5992,4.241,3.0024,1.9434,1.0998,0.4902,0.12269,-9.80E-15,0.12269,0.4902,1.0998,1.9434,3.0024,4.241,5.5992,6.9864,8.2776,9.3153,9.919,9.9046,9.1146,7.4568,4.9464,1.7418,-1.8379,-5.3259,-8.1615,-9.7857,-9.7671,-7.9352,-4.483,-1.22E-14,4.595,8.2311,9.947,9.1757,5.9687,1.0706,-4.2104,-8.3357,-9.9967,-8.5653,-4.3738,1.303,6.6031,9.6838,9.3874,5.7179,-0.075511,-5.8875,-9.5115,-9.4962,-5.7645,0.28037,6.2492,9.7028,9.1666,4.7949,-1.6262,-7.3823,-9.9757,-8.229,-2.8521,3.8128,8.7939,9.8199,6.3785,-1.47E-14,-6.3982,-9.8388,-8.6818,-3.4304,3.461,8.7191,9.8085,6.1713,-0.46469,-6.8884,-9.9542,-8.1321,-2.2908,4.6972,9.3583,9.3486,4.647,-2.4028,-8.2485,-9.9185,-6.5427,0.17847,6.817,9.9619,7.9779,1.8695,-5.2145,-9.5977,-8.9871,-3.6839,3.5526,8.9327,9.6215,5.2415,-1.9101,-8.0572,-9.9378,-6.541,0.3397,7.0446
8.5441,2.7534,-4.4911,-9.3551,-9.279,-4.3173,2.9082,8.6022,9.7914,5.87,-1.103,-7.4958,-9.9992,-7.3346,-0.89463,5.997,9.8084,8.606,3.0242,-4.0845,-9.1172,-9.5473,-5.1818,1.7695,7.8274,9.9885,7.2068,0.88181,-5.8634,-9.734,-8.8692,-3.7199,3.2065,8.5833,9.8646,6.4777,0.054539,-6.3766,-9.8297,-8.7409,-3.654,3.0769,8.3975,9.9426,7.0711,1.101,-5.3246,-9.4248,-9.4794,-5.5254,0.71988,6.6353,9.8087,9.0085,4.6287,-1.5393,-7.0711,-9.8728,-8.9576,-4.754,1.1319,6.5649,9.6682,9.4563,6.1071,0.81633,-4.6694,-8.6509,-9.9967,-8.4303,-4.5273,0.53566,5.3704,8.7706,9.9996,8.9118,5.9058,1.7531,-2.6307,-6.4032,-8.954,-9.9808,-9.4857,-7.7122,-5.0514,-1.9443,1.1996,4.0557,6.4099,8.1586,9.2923,9.8703,9.994,9.783,9.3573,8.8253,8.2776,7.785,7.3992,7.1547,7.0711,7.1547,7.3992,7.785,8.2776,8.8253,9.3573,9.783,9.994,9.8703,9.2923,8.1586,6.4099,4.0557,1.1996,-1.9443,-5.0514,-7.7122,-9.4857,-9.9808,-8.954,-6.4032,-2.6307,1.7531,5.9058,8.9118,9.9996,8.7706,5.3704,0.53566,-4.5273,-8.4303,-9.9967,-8.6509,-4.6694,0.81633,6.1071,9.4563,9.6682,6.5649,1.1319,-4.754,-8.9576,-9.8728,-7.0711,-1.5393,4.6287,9.0085,9.8087,6.6353,0.71988,-5.5254,-9.4794,-9.4248,-5.3246,1.101,7.0711,9.9426,8.3975,3.0769,-3.654,-8.7409,-9.8297,-6.3766,0.054539,6.4777,9.8646,8.5833,3.2065,-3.7199,-8.8692,-9.734,-5.8634,0.88181,7.2068,9.9885,7.8274,1.7695,-5.1818,-9.5473,-9.1172,-4.0845,3.0242,8.606,9.8084,5.997,-0.89463,-7.3346,-9.9992,-7.4958,-1.103,5.87,9.7914,8.6022,2.9082,-4.3173,-9.279,-9.3551,-4.4911,2.7534,8.5441
9.5625,5.0612,-2.1015,-8.1535,-9.9241,-6.5001,0.31417,6.958,9.9795,7.825,1.6272,-5.4027,-9.646,-8.9374,-3.6595,3.4774,8.8373,9.7124,5.6815,-1.203,-7.4738,-9.9999,-7.5435,-1.3502,5.4992,9.6313,9.0385,4.0398,-2.9095,-8.439,-9.9006,-6.6251,-0.20663,6.2939,9.8187,8.7452,3.6131,-3.1714,-8.4823,-9.9167,-6.867,-0.74952,5.6795,9.5803,9.2784,4.959,-1.4694,-7.2452,-9.9488,-8.5032,-3.5705,2.7855,7.9885,9.9998,8.0966,3.0928,-3.0472,-8.0068,-9.9958,-8.3731,-3.8096,2.0299,7.1253,9.8088,9.291,5.8492,0.65347,-4.6694,-8.5653,-9.9996,-8.6985,-5.1431,-0.35674,4.4235,8.0815,9.8745,9.5517,7.3366,3.8044,-0.29462,-4.2139,-7.3502,-9.3242,-9.9995,-9.4521,-7.9102,-5.6827,-3.0943,-0.43586,2.0653,4.2572,6.0605,7.4568,8.4722,9.1608,9.5904,9.8309,9.9462,9.9893,9.9993,10,9.9993,9.9893,9.9462,9.8309,9.5904,9.1608,8.4722,7.4568,6.0605,4.2572,2.0653,-0.43586,-3.0943,-5.6827,-7.9102,-9.4521,-9.9995,-9.3242,-7.3502,-4.2139,-0.29462,3.8044,7.3366,9.5517,9.8745,8.0815,4.4235,-0.35674,-5.1431,-8.6985,-9.9996,-8.5653,-4.6694,0.65347,5.8492,9.291,9.8088,7.1253,2.0299,-3.8096,-8.3731,-9.9958,-8.0068,-3.0472,3.0928,8.0966,9.9998,7.9885,2.7855,-3.5705,-8.5032,-9.9488,-7.2452,-1.4694,4.959,9.2784,9.5803,5.6795,-0.74952,-6.867,-9.9167,-8.4823,-3.1714,3.6131,8.7452,9.8187,6.2939,-0.20663,-6.6251,-9.9006,-8.439,-2.9095,4.0398,9.0385,9.6313,5.4992,-1.3502,-7.5435,-9.9999,-7.4738,-1.203,5.6815,9.7124,8.8373,3.4774,-3.6595,-8.9374,-9.646,-5.4027,1.6272,7.825,9.9795,6.958,0.31417,-6.5001,-9.9241,-8.1535,-2.1015,5.0612,9.5625
9.9917,7.0975,0.49053,-6.3664,-9.8989,-8.2809,-2.3691,4.7624,9.428,9.2349,4.3007,-2.8297,-8.5066,-9.8461,-6.1869,0.59748,7.0711,9.9814,7.8879,1.8608,-5.082,-9.4959,-9.2167,-4.4087,2.5479,8.2499,9.9393,6.827,0.44149,-6.141,-9.7884,-8.7978,-3.6722,3.1573,8.5013,9.9047,6.7602,0.54488,-5.8975,-9.6704,-9.1212,-4.5419,2.0113,7.6651,9.9956,8.0532,2.719,-3.7266,-8.6005,-9.9349,-7.2507,-1.6905,4.5022,8.9088,9.8786,7.1196,1.7407,-4.2317,-8.6402,-9.9735,-7.8567,-3.1073,2.6208,7.442,9.8649,9.2312,5.8492,0.81633,-4.3738,-8.2942,-9.9706,-9.0922,-6.0159,-1.5959,3.0867,7.0062,9.4136,9.9562,8.6865,5.9832,2.4206,-1.3731,-4.8359,-7.552,-9.2868,-9.9808,-9.7166,-8.6719,-7.0711,-5.1435,-3.0943,-1.0866,0.76387,2.3868,3.7501,4.8496,5.6996,6.3237,6.747,6.9913,7.0711,6.9913,6.747,6.3237,5.6996,4.8496,3.7501,2.3868,0.76387,-1.0866,-3.0943,-5.1435,-7.0711,-8.6719,-9.7166,-9.9808,-9.2868,-7.552,-4.8359,-1.3731,2.4206,5.9832,8.6865,9.9562,9.4136,7.0062,3.0867,-1.5959,-6.0159,-9.0922,-9.9706,-8.2942,-4.3738,0.81633,5.8492,9.2312,9.8649,7.442,2.6208,-3.1073,-7.8567,-9.9735,-8.6402,-4.2317,1.7407,7.1196,9.8786,8.9088,4.5022,-1.6905,-7.2507,-9.9349,-8.6005,-3.7266,2.719,8.0532,9.9956,7.6651,2.0113,-4.5419,-9.1212,-9.6704,-5.8975,0.54488,6.7602,9.9047,8.5013,3.1573,-3.6722,-8.7978,-9.7884,-6.141,0.44149,6.827,9.9393,8.2499,2.5479,-4.4087,-9.2167,-9.4959,-5.082,1.8608,7.8879,9.9814,7.0711,0.59748,-6.1869,-9.8461,-8.5066,-2.8297,4.3007,9.2349,9.428,4.7624,-2.3691,-8.2809,-9.8989,-6.3664,0.49053,7.0975,9.9917
9.7546,8.6952,3.1131,-4.0795,-9.1523,-9.4918,-4.9398,2.146,8.1237,9.9414,6.6892,0.040905,-6.6195,-9.9268,-8.2304,-2.4051,4.6148,9.3236,9.394,4.8156,-2.1289,-8.0162,-9.9733,-7.0711,-0.74688,5.9251,9.7379,8.8889,3.8156,-3.0507,-8.4656,-9.9075,-6.739,-0.46469,6.0056,9.7174,9.0154,4.2601,-2.3818,-7.9457,-9.9975,-7.6843,-2.0601,4.4232,9.0034,9.7831,6.494,0.55165,-5.5847,-9.4456,-9.5385,-5.8966,5.39E-14,5.8585,9.4802,9.5765,6.1951,0.63025,-5.1089,-9.0419,-9.8941,-7.4773,-2.6767,2.9131,7.5441,9.8649,9.291,6.1071,1.303,-3.7695,-7.7969,-9.8405,-9.5275,-7.0711,-3.144,1.3373,5.4467,8.4432,9.8888,9.6806,8.0087,5.2669,1.9449,-1.4707,-4.5718,-7.0711,-8.814,-9.7671,-9.9914,-9.6096,-8.7747,-7.6445,-6.3632,-5.0514,-3.802,-2.6809,-1.7312,-0.97848,-0.43586,-0.10906,1.10E-14,-0.10906,-0.43586,-0.97848,-1.7312,-2.6809,-3.802,-5.0514,-6.3632,-7.6445,-8.7747,-9.6096,-9.9914,-9.7671,-8.814,-7.0711,-4.5718,-1.4707,1.9449,5.2669,8.0087,9.6806,9.8888,8.4432,5.4467,1.3373,-3.144,-7.0711,-9.5275,-9.8405,-7.7969,-3.7695,1.303,6.1071,9.291,9.8649,7.5441,2.9131,-2.6767,-7.4773,-9.8941,-9.0419,-5.1089,0.63025,6.1951,9.5765,9.4802,5.8585,5.39E-14,-5.8966,-9.5385,-9.4456,-5.5847,0.55165,6.494,9.7831,9.0034,4.4232,-2.0601,-7.6843,-9.9975,-7.9457,-2.3818,4.2601,9.0154,9.7174,6.0056,-0.46469,-6.739,-9.9075,-8.4656,-3.0507,3.8156,8.8889,9.7379,5.9251,-0.74688,-7.0711,-9.9733,-8.0162,-2.1289,4.8156,9.394,9.3236,4.6148,-2.4051,-8.2304,-9.9268,-6.6195,0.040905,6.6892,9.9414,8.1237,2.146,-4.9398,-9.4918,-9.1523,-4.0795,3.1131,8.6952,9.7546
